Date,Close
2023-08-02,163.61536632596844
2023-08-03,150.91953382737333
2023-08-04,195.71494032802497
2023-08-07,155.88755414450705
2023-08-08,178.82582377571268
2023-08-09,163.7027610343603
2023-08-10,177.70890012578968
2023-08-11,182.57101941759322
2023-08-14,191.48709018536007
2023-08-15,160.32106358803017
2023-08-16,150.54979143292402
2023-08-17,156.84428150344036
2023-08-18,195.00093209240526
2023-08-21,193.69450387812577
2023-08-22,179.87065510851542
2023-08-23,180.02584302168268
2023-08-24,183.25183372731277
2023-08-25,158.76856393117248
2023-08-28,195.720597296248
2023-08-29,170.93852624460365
2023-08-30,169.1569264124749
2023-08-31,175.94588526414188
2023-09-01,152.34829833875276
2023-09-04,158.31416843780397
2023-09-05,186.9016808213185
2023-09-06,154.1399333962563
2023-09-07,180.15760547331942
2023-09-08,162.26745548406603
2023-09-11,169.46478070209884
2023-09-12,164.434686838535
2023-09-13,167.78363582324747
2023-09-14,185.9522952592123
2023-09-15,164.85608578115875
2023-09-18,178.32023201484486
2023-09-19,173.80252010995497
2023-09-20,183.1835582681324
2023-09-21,196.8414869662379
2023-09-22,186.62860486051252
2023-09-25,160.74701892953783
2023-09-26,151.55915675306423
2023-09-27,163.11320221499125
2023-09-28,179.75389653501276
2023-09-29,152.57129067421252
2023-10-02,174.8183123600618
2023-10-03,179.84214244584444
2023-10-04,166.71219454084803
2023-10-05,188.5456101872911
2023-10-06,155.32991265668858
2023-10-09,153.75688908679044
2023-10-10,186.40943781018018
2023-10-11,174.77456581030992
2023-10-12,184.4201198213868
2023-10-13,171.74136693018733
2023-10-16,162.32010166195533
2023-10-17,190.95511588371
2023-10-18,189.97079394844897
2023-10-19,184.73482354272133
2023-10-20,163.60725686149814
2023-10-23,179.51153334345435
2023-10-24,168.04869484700134
2023-10-25,154.57910366633172
2023-10-26,195.86567877311214
2023-10-27,156.84093154594808
2023-10-30,197.51186769104012
2023-10-31,172.3002886478978
2023-11-01,159.25664644193097
2023-11-02,177.0950473689179
2023-11-03,193.64729179382041
2023-11-06,186.61124432047805
2023-11-07,190.32805739307247
2023-11-08,182.93916833553587
2023-11-09,184.61382822589263
2023-11-10,192.45978257826596
2023-11-13,162.4834004429593
2023-11-14,174.471248182157
2023-11-15,161.0604720909801
2023-11-16,199.38340039983234
2023-11-17,197.20296698433066
2023-11-20,151.9713405684253
2023-11-21,185.2787586257844
2023-11-22,196.2624158707833
2023-11-23,159.02876725636668
2023-11-24,178.39726152763149
2023-11-27,195.7744148794021
2023-11-28,151.69729892928993
2023-11-29,184.871013362342
2023-11-30,164.86745036862754
2023-12-01,196.2198097688265
2023-12-04,198.55291225826838
2023-12-05,197.21332445567168
2023-12-06,173.7107108328732
2023-12-07,193.10213254946567
2023-12-08,192.2274699267535
2023-12-11,165.95502366216277
2023-12-12,191.44577370753387
2023-12-13,151.85038173577462
2023-12-14,179.81349392410266
2023-12-15,161.50044186438515
2023-12-18,156.02834428886393
2023-12-19,153.84766008146045
2023-12-20,184.814438793907
2023-12-21,166.99374818840332
2023-12-22,186.23833857643808
2023-12-25,153.26781703994712
2023-12-26,165.76451689153052
2023-12-27,176.97456461876686
2023-12-28,189.5361582419482
2023-12-29,165.9376251466035
2024-01-01,181.29456882185045
